From Node ID,To Node ID,Weight
14748,42089,1
14748,41912,1
14748,42785,1
14748,38257,1
14748,41821,1
14749,44507,1
14749,39118,0
14749,38953,0
14749,38818,1
14749,40336,1
14749,44293,1
14749,39936,0
14749,40709,1
14750,39476,1
14750,36826,1
14750,43881,1
14750,42849,1
14750,36917,0
14751,39746,-1
14751,40998,-1
14751,41373,1
14751,43938,0
14751,42243,-1
14751,38877,0
14751,43491,1
14751,41049,-1
14751,37833,1
14751,41287,-1
14751,41495,0
14752,41196,1
14752,41938,1
14752,42684,1
14752,40626,1
14752,42373,-1
14752,42889,-1
14752,42453,1
14753,35158,1
14753,35643,1
14753,35810,1
14753,35575,1
14753,35640,1
14753,35089,0
14753,35772,1
14753,35624,1
14754,35385,1
14754,35402,1
14754,35185,1
14754,35098,0
14754,35295,1
14755,42871,1
14755,43436,1
14755,43943,0
14755,42703,1
14755,43940,1
14755,44767,0
14755,44677,1
14756,35532,1
14756,35744,1
14756,35695,1
14756,35707,1
14756,35741,0
14756,35727,1
14756,35708,1
14756,35694,1
14757,43399,1
14757,44703,-1
14757,43396,1
14757,44673,-1
14757,44507,-1
14758,43587,-1
14758,43679,1
14758,42826,-1
14758,41225,1
14758,41947,-1
14759,44197,1
14759,37625,1
14759,44194,1
14759,39387,1
14759,38156,1
14759,38842,1
14760,35572,1
14760,36209,1
14760,35710,-1
14760,35772,-1
14760,36073,1
14760,35868,-1
14760,36177,1
14760,35639,-1
14760,35918,-1
14761,38776,0
14761,44946,1
14761,44719,0
14761,44544,0
14761,40272,1
14761,38237,0
14761,44310,1
14761,44505,1
14761,41908,1
14761,40571,1
14761,43470,1
14761,43764,1
14761,39283,1
14761,43481,1
14761,44387,1
14761,42308,1
14761,44590,1
14761,38439,1
14761,40794,1
14761,42945,1
14761,44829,1
14761,41469,0
14761,41143,1
14761,44762,1
14761,42655,1
14761,41854,0
14761,44577,1
14761,40609,1
14761,40286,1
14761,41313,1
14761,38958,-1
14761,44696,1
14761,44924,-1
14761,40185,1
14761,41636,-1
14761,44510,1
14761,40681,1
14761,40107,1
14761,40786,0
14761,42941,1
14761,44209,1
14761,43238,1
14761,44893,1
14761,43570,1
14761,41146,1
14761,43670,1
14761,39462,0
14761,44053,1
14761,39843,1
14762,40728,-1
14762,42876,1
14762,39396,-1
14762,38651,0
14762,36880,1
14762,41974,-1
14762,44095,1
14762,43569,1
14763,42461,1
14763,44260,1
14763,42510,1
14763,44205,1
14763,40265,1
14763,43827,1
14764,43569,1
14764,41875,0
14764,42917,1
14764,42920,0
14764,43705,0
14765,44318,1
14765,43800,1
14765,43684,1
14765,43805,1
14765,40899,-1
14765,41001,1
14765,44443,1
14765,41929,1
14765,42925,1
14765,41319,1
14765,42251,1
14765,43564,1
14765,43504,1
14765,44242,-1
14766,38659,1
14766,39093,1
14766,38962,0
14766,41280,1
14766,41161,-1
14766,44519,0
14767,41795,1
14767,37653,1
14767,38733,1
14767,37815,1
14767,41943,1
14767,37925,1
14767,38749,1
14767,39215,1
14767,38735,1
14767,37820,1
14767,40794,1
14767,37806,1
14767,40872,1
14767,38143,1
14768,37241,-1
14768,36380,1
14768,37845,-1
14768,35821,0
14768,36819,0
14768,35730,1
14768,36020,1
14769,39540,1
14769,38167,1
14769,40168,1
14769,41203,1
14769,40899,1
14770,40218,1
14770,41515,1
14770,42215,1
14770,44488,1
14770,34688,-1
14771,35240,1
14771,35078,1
14771,35220,1
14771,34971,1
14771,34406,1
14772,44732,1
14772,41090,1
14772,43396,1
14772,44511,1
14772,42036,1
14772,41151,0
14772,35418,1
14772,42804,1
14772,38817,1
14772,44016,1
14772,41459,1
14772,40344,0
14772,44729,1
14772,43537,0
14772,44784,1
14773,43194,1
14773,42247,1
14773,42426,1
14773,38819,1
14773,40184,1
14774,39570,-1
14774,40336,1
14774,40355,0
14774,39791,1
14774,39457,1
14775,41093,1
14775,38524,1
14775,36740,-1
14775,40898,1
14775,42939,1
14775,35066,1
14775,42848,1
14775,42473,-1
14776,40727,1
14776,40876,1
14776,43811,1
14776,40590,1
14776,41238,1
14776,44484,1
14776,39624,1
14777,39399,1
14777,38160,1
14777,40636,1
14777,38156,1
14777,39131,1
14777,37625,1
14777,38569,1
14778,36036,0
14778,38032,1
14778,38484,1
14778,35099,1
14778,36282,1
14778,36217,1
14778,36475,1
14779,38915,1
14779,41567,1
14779,39296,1
14779,41311,1
14779,42405,1
14779,43834,1
14779,41919,1
14779,38610,1
14779,43471,1
14780,43569,1
14780,44271,1
14780,41618,1
14780,43161,1
14780,44331,1
14780,39692,1
14780,44439,1
14780,44566,1
14781,36055,-1
14781,35496,-1
14781,37372,1
14781,34729,1
14781,43727,1
14782,36567,1
14782,37118,1
14782,35260,1
14782,40438,1
14782,40331,1
14783,42794,1
14783,39387,-1
14783,38514,1
14783,38989,-1
14783,40837,1
14783,40597,1
14783,42456,1
14783,42386,1
14783,42203,1
14783,39795,0
14783,44624,1
14783,43569,1
14784,42763,1
14784,40705,1
14784,43403,1
14784,38417,1
14784,41644,0
14784,44503,1
14785,43628,1
14785,43411,1
14785,43905,1
14785,43840,1
14785,41742,1
14785,42740,1
14785,42326,1
14786,41212,1
14786,42827,1
14786,41199,-1
14786,43705,-1
14786,41200,1
14786,42467,1
14786,41517,1
14786,41773,1
14787,40945,-1
14787,40613,1
14787,44132,1
14787,37581,1
14787,39898,1
14787,40894,1
14787,41927,1
14787,40319,1
14788,41674,0
14788,40060,-1
14788,41563,1
14788,43727,1
14788,40923,-1
14788,42502,1
14789,37561,1
14789,37889,1
14789,36946,1
14789,37082,0
14789,36830,1
14790,38953,1
14790,38253,1
14790,38905,1
14790,36504,1
14790,40031,1
14790,38591,-1
14790,40325,1
14790,40216,1
14790,38029,1
14790,36486,1
14790,38802,1
14790,39835,1
14790,40138,1
14790,37930,1
14790,39636,1
14790,38409,-1
14790,40656,1
14790,42712,1
14790,40149,1
14790,36702,1
14790,39827,1
14790,39987,1
14790,40890,1
14790,40840,1
14790,38809,1
14790,41769,1
14790,36873,1
14790,39400,1
14790,37760,1
14791,41100,-1
14791,42453,1
14791,43552,1
14791,44061,-1
14791,43508,1
14791,44096,1
14791,44081,-1
14792,36131,1
14792,35274,1
14792,34553,1
14792,37435,1
14792,36210,1
14793,38932,1
14793,38169,1
14793,40238,1
14793,39001,0
14793,39751,1
14793,40121,1
14793,40281,1
14793,38176,1
14793,39285,1
14793,38145,1
14793,38661,1
14793,38011,-1
14793,40053,0
14793,38143,1
14793,38881,1
14793,38936,0
14793,41196,1
14793,38039,1
14793,39186,0
14793,37706,1
14794,38635,0
14794,38615,1
14794,38106,0
14794,38824,-1
14794,38825,1
14794,37082,1
14794,38826,1
14794,38094,1
14794,38100,0
14795,36360,0
14795,36668,1
14795,36565,0
14795,36024,1
14795,36444,1
14796,35821,-1
14796,36708,1
14796,40442,1
14796,36901,1
14796,36380,1
14796,37300,-1
14796,41483,1
14796,36118,1
14796,40896,-1
14797,44090,1
14797,43642,-1
14797,43813,1
14797,44089,-1
14797,44885,1
14797,43829,1
14797,43843,-1
14798,38059,1
14798,44296,1
14798,43260,1
14798,44809,1
14798,44729,1
14798,41900,-1
14798,41101,1
14799,40488,1
14799,39898,1
14799,39378,1
14799,41081,0
14799,40613,0
14799,44092,1
14799,39706,1
14799,40812,1
14800,41186,1
14800,43880,1
14800,37625,1
14800,42081,1
14800,39457,1
14800,40729,1
14800,42946,1
14800,40892,1
14800,41795,0
14801,40905,1
14801,43183,-1
14801,41321,1
14801,42471,1
14801,38962,1
14802,43879,1
14802,40779,1
14802,44054,1
14802,44827,1
14802,41893,1
14802,43774,1
14803,39773,1
14803,42928,1
14803,40297,1
14803,44202,1
14803,44574,1
14803,42689,1
14804,38039,1
14804,39809,1
14804,38675,1
14804,39189,1
14804,39341,1
14804,40052,1
14804,37686,1
14804,39894,1
14804,37744,1
14804,38397,1
14805,43404,1
14805,43516,1
14805,43508,1
14805,43513,1
14805,44443,0
14806,40767,0
14806,42958,1
14806,44511,1
14806,41200,0
14806,41688,-1
14806,42509,1
14806,41819,1
14806,43704,0
14806,42453,0
14806,42819,0
14807,36080,-1
14807,40522,1
14807,41742,1
14807,43587,-1
14807,40856,0
14807,41277,1
14808,37913,-1
14808,39645,1
14808,42305,1
14808,39527,1
14808,37861,1
14808,37681,1
14808,38896,-1
14809,36599,1
14809,35517,1
14809,36498,-1
14809,36267,1
14809,36194,1
14809,35601,1
14809,36458,1
14809,35642,1
14809,36052,1
14810,44592,1
14810,43776,1
14810,43812,1
14810,39460,1
14810,38346,1
14810,44719,1
14811,36995,0
14811,42711,0
14811,40228,0
14811,36875,1
14811,36845,0
14811,40515,-1
14812,41901,1
14812,44504,-1
14812,42945,-1
14812,44905,1
14812,42382,0
14812,41206,1
14812,42237,1
14812,40101,1
14812,44893,1
14812,44545,1
14812,42281,0
14812,41150,1
14813,41651,-1
14813,39785,1
14813,39983,0
14813,39951,1
14813,39017,0
14813,42529,1
14813,39236,-1
14813,39296,1
14814,38408,1
14814,40127,-1
14814,37779,1
14814,44102,1
14814,40334,1
14815,41159,1
14815,41893,1
14815,41318,1
14815,42547,1
14815,42386,1
14815,41227,0
14815,42565,0
14816,40647,1
14816,43454,-1
14816,42258,1
14816,42437,1
14816,40464,1
14817,38077,1
14817,38561,1
14817,40018,-1
14817,43314,1
14817,37601,1
14817,42926,1
14817,38153,1
14817,42454,1
14817,35710,1
14817,36314,1
14817,34309,1
14817,38637,1
14817,36894,1
14817,42779,1
14817,41864,1
14817,43661,-1
14817,43005,0
14817,37225,1
14817,41144,0
14817,37041,1
14817,40469,1
14817,41883,1
14817,36431,1
14817,41261,0
14818,44620,1
14818,37897,1
14818,37009,1
14818,41278,1
14818,34443,1
14819,41247,1
14819,35050,1
14819,35034,1
14819,35417,1
14819,41407,1
14820,41090,0
14820,42591,1
14820,40198,1
14820,41126,1
14820,43016,0
14821,44604,1
14821,44618,1
14821,41101,1
14821,44508,1
14821,43587,1
14821,43954,1
14821,43482,1
14821,44510,1
14821,42947,1
14821,42796,1
14821,43686,1
14821,44392,1
14821,44729,1
14821,44809,1
14822,44030,1
14822,44326,1
14822,43114,1
14822,43482,1
14822,44392,1
14822,37987,1
14822,41263,0
14822,41182,0
14823,38059,1
14823,42458,-1
14823,43101,0
14823,40936,-1
14823,41952,1
14824,38845,1
14824,37838,1
14824,43108,1
14824,42712,1
14824,41220,1
14824,42819,1
14824,39400,1
14824,39698,1
14824,41922,1
14824,41890,1
14824,41819,1
14824,36689,1
14824,43227,1
14824,43595,1
14824,41465,1
14824,42947,1
14824,43052,1
14824,41724,1
14824,37638,1
14824,38409,1
14824,43666,1
14824,42992,1
14824,44703,1
14824,41103,1
14824,43385,1
14824,38833,1
14824,42945,1
14824,39468,1
14824,44169,1
14824,44749,1
14824,43704,-1
14824,41101,1
14824,44776,1
14824,42306,1
14824,40725,1
14824,44577,1
14824,43308,1
14825,38837,1
14825,39263,1
14825,38602,-1
14825,40325,0
14825,40892,1
14825,38417,1
14825,40864,1
14825,38166,-1
14825,38535,0
14825,38817,-1
14825,38480,-1
14825,39104,1
14825,38528,0
14825,38070,1
14825,38486,1
14825,38152,1
14825,44356,1
14825,38518,0
14825,38316,1
14825,38171,1
14825,38619,1
14825,38157,1
14825,38823,1
14825,39241,1
14826,39355,1
14826,42646,1
14826,43044,1
14826,44356,1
14826,40814,1
14827,35129,-1
14827,34641,0
14827,35556,1
14827,35851,1
14827,34931,1
14827,34902,1
14827,35267,0
14827,34388,1
14827,34373,1
14827,35194,-1
14827,35557,-1
14827,34337,1
14827,35624,-1
14827,35676,1
14827,34370,-1
14827,35736,1
14828,35281,1
14828,38669,1
14828,39177,1
14828,38476,1
14828,37525,1
14828,42092,1
14828,39668,1
14828,37521,1
14829,42419,1
14829,43652,1
14829,43560,1
14829,43296,1
14829,36357,1
14829,43405,0
14829,44034,1
14829,41699,1
14829,41900,1
14829,42817,1
14830,36330,1
14830,36565,1
14830,36168,1
14830,36334,1
14830,36547,1
14830,35780,1
14831,43848,1
14831,43661,1
14831,41201,1
14831,42952,1
14831,41143,1
14831,43945,1
14831,40459,1
14831,42914,1
14832,38154,1
14832,42145,1
14832,36070,1
14832,40441,1
14832,42408,1
14832,40069,1
14832,43543,1
14832,38143,1
14833,39579,1
14833,36938,1
14833,36681,1
14833,37834,0
14833,35337,1
14833,42322,1
14833,34663,1
14833,42917,1
14833,40343,1
14833,41144,1
14834,34569,0
14834,34593,1
14834,37881,1
14834,37791,1
14834,34347,0
14835,38032,1
14835,36994,1
14835,37996,-1
14835,37329,0
14835,37975,1
14835,37959,1
14835,37615,1
14835,37846,1
14835,37980,1
14836,41893,1
14836,41100,1
14836,41090,0
14836,41274,0
14836,42547,1
14836,42785,1
14837,42898,1
14837,40728,1
14837,39692,1
14837,38818,0
14837,42913,1
14837,41625,1
14837,43741,1
14838,40694,1
14838,43169,1
14838,43171,1
14838,39743,1
14838,38955,1
14839,42668,1
14839,42989,1
14839,44970,1
14839,44162,1
14839,41887,0
14840,40119,1
14840,40276,1
14840,40876,1
14840,41005,1
14840,40471,0
14840,38977,1
14840,40865,1
14840,39663,-1
14840,39918,1
14840,40493,-1
14840,40603,1
14840,39718,1
14840,40319,1
14840,40605,1
14840,39438,1
14840,40618,1
14840,40153,0
14840,41081,1
14840,39418,1
14840,39951,1
14840,39296,1
14840,41034,1
14840,39281,1
14840,38998,0
14840,40108,1
14840,40872,1
14840,40057,0
14840,40168,-1
14840,40489,0
14840,40323,0
14840,40536,1
14840,40121,0
14840,40898,1
14840,41125,1
14840,40112,1
14840,40316,1
14840,39655,1
14840,41452,0
14840,40837,1
14840,40840,0
14840,39884,0
14840,40597,0
14840,39445,0
14840,36496,1
14840,40598,1
14840,40584,1
14840,37685,1
14840,40453,-1
14840,40241,1
14840,39406,0
14840,39726,0
14840,39898,1
14840,39353,1
14840,39476,1
14840,39770,0
14840,40315,1
14840,43648,1
14841,35581,1
14841,35152,0
14841,35391,1
14841,34779,1
14841,35156,1
14841,35561,1
14841,35211,0
14841,35343,1
14842,35457,1
14842,36238,-1
14842,36058,-1
14842,36412,-1
14842,34596,1
14842,35710,1
14843,38729,1
14843,38871,1
14843,37625,1
14843,41958,1
14843,38990,1
14844,44768,1
14844,44409,1
14844,43799,1
14844,43707,1
14844,44278,1
14844,44690,1
14845,36217,1
14845,39243,1
14845,43895,1
14845,42956,1
14845,37525,1
14845,37988,1
14845,37719,1
14845,37002,1
14845,36750,1
14845,39088,0
14845,44382,1
14845,38917,0
14845,36576,1
14845,40103,1
14845,35521,1
14845,36915,0
14845,42438,1
14845,40061,1
14845,40734,0
14845,41029,0
14845,37079,1
14845,42179,1
14845,38928,1
14845,38280,1
14845,36659,1
14845,39969,1
14845,42154,1
14845,38395,1
14845,40309,1
14845,38680,0
14845,44762,1
14845,42957,0
14845,41742,1
14845,38871,1
14845,36627,1
14845,44452,0
14845,41982,0
14845,40896,1
14845,39809,1
14845,36475,1
14845,38027,0
14845,42240,1
14845,40732,1
14845,37095,1
14845,38569,1
14845,38017,0
14845,38464,1
14845,37206,1
14845,39266,1
14845,39858,1
14845,41306,0
14845,37314,1
14845,42815,1
14845,39931,0
14845,41030,1
14845,37745,1
14845,38189,1
14845,36342,1
14845,37959,1
14845,37869,0
14845,38806,1
14845,36795,1
14845,41580,1
14845,37574,1
14845,34775,1
14845,37640,0
14845,38598,1
14845,37152,1
14845,40229,1
14845,38587,1
14846,40370,1
14846,42956,1
14846,42215,1
14846,44062,1
14846,41699,1
14847,43537,-1
14847,44661,0
14847,43403,1
14847,44573,1
14847,41993,1
14847,42871,1
14848,35287,-1
14848,37729,1
14848,35260,1
14848,35973,1
14848,36635,1
14848,39457,1
14848,35542,1
14849,38980,0
14849,38880,-1
14849,44481,1
14849,44333,1
14849,41632,1
14849,42913,0
14849,41108,1
14849,38600,1
14849,41247,1
14850,43910,1
14850,42568,1
14850,41137,1
14850,44015,-1
14850,43338,-1
14850,44081,1
14850,44194,1
14850,42657,1
14850,44195,1
14851,39611,1
14851,38664,1
14851,39745,-1
14851,39507,1
14851,38569,1
14851,38469,1
14851,39399,1
14851,40458,1
14851,40036,1
14851,40038,1
14851,42512,1
14851,38468,1
14851,41528,-1
14851,38471,1
14852,38599,1
14852,40022,1
14852,39736,1
14852,38545,1
14852,39692,1
14853,40272,1
14853,39395,-1
14853,38877,1
14853,39937,-1
14853,42466,-1
14853,39542,1
14853,39560,1
14854,44786,1
14854,41044,1
14854,36386,1
14854,38839,1
14854,43171,1
14854,43147,1
14855,41887,0
14855,44966,1
14855,44727,0
14855,42586,1
14855,42381,-1
14855,40694,0
14855,44840,1
14856,39919,1
14856,40031,1
14856,39134,1
14856,39157,1
14856,38743,1
14857,44801,1
14857,40973,1
14857,39300,1
14857,39117,1
14857,40795,1
14857,40171,1
14857,40974,1
14857,40246,1
14857,38375,1
14858,42961,1
14858,41872,1
14858,40794,1
14858,42949,1
14858,41624,1
14859,36098,0
14859,35204,-1
14859,35195,0
14859,35299,0
14859,34915,1
14859,37735,0
14860,41454,1
14860,40064,1
14860,38988,1
14860,40894,1
14860,38990,1
14861,42450,-1
14861,44425,1
14861,41172,0
14861,43877,-1
14861,42972,1
14861,43679,1
14861,43821,1
14861,41458,1
14861,43592,1
14861,43788,1
14861,36265,-1
14861,43534,1
14861,41373,1
14861,44645,1
14861,39792,1
14861,43731,-1
14861,44513,1
14861,41735,1
14862,41220,-1
14862,40117,1
14862,43770,-1
14862,37766,1
14862,41003,1
14862,37577,1
14862,40814,1
14862,42399,-1
14863,36943,1
14863,40447,1
14863,38431,1
14863,41515,-1
14863,34397,1
14863,38078,0
14863,35387,1
14864,41880,1
14864,40897,0
14864,35260,1
14864,41970,-1
14864,39571,1
14864,40198,1
14864,39241,0
14864,41192,0
14864,42509,1
14864,40355,1
14864,34979,-1
14864,40609,-1
14865,38321,0
14865,37686,1
14865,36553,1
14865,37473,1
14865,37151,1
14865,35963,1
14865,38011,0
14865,38039,1
14865,38038,0
14865,36804,0
14865,37105,1
14865,35784,0
14865,36127,1
14865,40339,0
14865,39607,0
14865,36877,0
14865,34788,1
14865,40508,1
14866,42509,-1
14866,42453,1
14866,42903,1
14866,42830,1
14866,38158,1
14866,40945,1
14866,42689,1
14866,43051,-1
14866,41247,1
14866,42964,1
14866,42875,1
14866,40355,1
14866,42486,1
14866,42120,1
14866,41884,1
14866,41900,1
14866,43047,1
14867,40890,1
14867,41208,1
14867,37821,-1
14867,40820,1
14867,34944,0
14867,44751,1
14867,37196,1
14867,41880,1
14867,41065,1
14867,42036,1
14868,42884,1
14868,43552,1
14868,44220,1
14868,41093,1
14868,37382,-1
14869,39377,1
14869,38159,1
14869,38077,1
14869,38561,0
14869,39566,-1
14869,40871,1
14869,40492,1
14869,42703,1
14869,39598,0
14869,38153,1
14869,39748,1
14869,40022,0
14869,39453,1
14869,42233,1
14869,40217,1
14869,40086,1
14869,39935,1
14870,37943,-1
14870,44753,1
14870,43777,1
14870,37261,1
14870,41893,1
14871,42285,1
14871,40309,1
14871,40877,1
14871,40103,1
14871,42318,1
14872,40891,1
14872,35952,1
14872,44804,0
14872,40945,0
14872,42468,-1
14873,34887,1
14873,36327,0
14873,37994,1
14873,38636,1
14873,38874,1
14874,34785,1
14874,35210,1
14874,35260,1
14874,34400,1
14874,35656,1
14874,34788,1
14874,34882,1
14875,39352,1
14875,41035,0
14875,39417,1
14875,38845,1
14875,38850,0
14875,42366,0
14875,40404,-1
14875,41813,0
14875,40340,1
14875,38154,0
14875,40355,1
14875,39253,0
14875,42532,1
14875,41536,-1
14875,40623,-1
14875,38642,-1
14875,39110,1
14876,44415,-1
14876,37917,1
14876,43909,1
14876,44962,-1
14876,43390,-1
14877,37687,1
14877,38111,1
14877,36902,1
14877,40106,1
14877,38704,-1
14877,37047,1
14877,36943,1
14878,35511,1
14878,36532,-1
14878,36293,1
14878,36177,-1
14878,39791,-1
14878,37791,-1
14878,35988,1
14879,41115,1
14879,40702,1
14879,42793,1
14879,42989,1
14879,43114,1
14879,41009,1
14879,39241,1
14879,41197,1
14879,44042,0
14880,42367,1
14880,40358,-1
14880,44175,-1
14880,39928,-1
14880,42094,-1
14881,36635,1
14881,37801,1
14881,34478,1
14881,40459,1
14881,41196,0
14882,41044,1
14882,42092,1
14882,40725,1
14882,41819,1
14882,39294,1
14883,44094,0
14883,42044,-1
14883,42066,-1
14883,44186,-1
14883,41645,-1
14884,43038,1
14884,41904,1
14884,39108,1
14884,42902,1
14884,44727,1
14884,41247,0
14884,42871,1
14884,42358,1
14884,42017,1
14884,41246,1
14885,44957,1
14885,44242,1
14885,44501,0
14885,35083,1
14885,35785,1
14885,34713,0
14885,44525,1
14885,35662,1
14885,44176,1
14885,35292,1
14885,35757,1
14885,35615,1
14885,35185,1
14885,44500,1
14885,44526,1
14886,37811,0
14886,44576,1
14886,38439,1
14886,43872,1
14886,42523,0
14887,38141,-1
14887,40374,0
14887,43804,1
14887,39794,1
14887,43703,0
14887,38972,1
14887,39274,1
14887,38641,1
14887,41263,0
14887,40388,0
14887,42984,1
14887,38875,0
14887,43527,1
14887,42978,1
14887,38928,1
14887,42972,0
14887,37818,1
14887,38907,1
14887,44052,1
14887,38918,0
14887,38076,0
14887,41264,1
14887,39395,1
14887,43679,1
14887,39760,0
14887,41735,0
14887,39423,-1
14887,44330,1
14887,42971,1
14887,40199,-1
14887,41874,1
14887,39645,0
14887,43638,1
14887,39923,1
14887,40014,0
14887,39875,1
14888,38052,1
14888,35127,1
14888,37883,1
14888,37367,1
14888,38378,1
14888,38446,1
14888,37685,1
14888,37368,1
14888,37648,1
14888,38443,1
14888,37188,1
14888,44375,1
14888,36879,1
14888,35482,1
14888,38406,1
14888,38169,1
14889,40557,1
14889,40767,1
14889,41197,1
14889,44444,1
14889,39446,1
14889,44355,1
14889,41077,1
14890,42013,1
14890,39613,0
14890,42569,1
14890,36532,1
14890,41671,-1
14891,34383,1
14891,34904,0
14891,42457,1
14891,34899,1
14891,38143,0
14891,39252,0
14891,44169,1
14891,35280,1
14891,42454,1
14892,40217,1
14892,41457,1
14892,40593,0
14892,41970,1
14892,40686,1
14892,39377,1
14892,40653,0
14892,40104,1
14892,39566,0
14892,41375,1
14892,39457,1
14892,38988,1
14892,40912,0
14892,40459,0
14892,40728,1
14892,39560,1
14893,44432,1
14893,43891,1
14893,43435,1
14893,40541,1
14893,44239,1
14894,34667,-1
14894,34488,1
14894,35320,-1
14894,35149,-1
14894,34937,-1
14894,34470,1
14894,35146,-1
14895,37561,1
14895,41097,1
14895,36308,1
14895,35687,1
14895,41181,1
14895,37169,1
14895,37801,1
14895,36639,1
14895,40135,1
14895,43020,1
14896,34952,1
14896,35162,1
14896,36262,1
14896,35093,1
14896,36317,1
14896,34448,1
14896,35964,1
14897,42367,-1
14897,39293,1
14897,41578,0
14897,38172,0
14897,38502,1
14897,38223,1
14897,37912,-1
14898,43862,-1
14898,42246,-1
14898,41193,-1
14898,35952,1
14898,38159,1
14899,34444,0
14899,36222,1
14899,37002,1
14899,36552,0
14899,40812,-1
14900,40334,1
14900,40275,1
14900,38630,0
14900,38379,-1
14900,36744,-1
14900,40461,1
14900,41543,1
14901,44844,0
14901,39918,1
14901,38143,1
14901,38579,1
14901,44544,1
14901,40247,1
14901,37777,1
14901,38347,0
14901,38186,1
14901,41671,0
14901,39369,-1
14901,40103,1
14901,42438,1
14901,40779,0
14901,42957,0
14901,40131,1
14901,40665,-1
14901,39855,1
14901,40786,1
14901,42797,1
14901,38039,1
14901,39348,1
14901,40876,1
14901,39769,1
14902,41653,1
14902,43053,1
14902,38133,1
14902,37776,1
14902,39730,1
14902,36363,1
14902,37403,1
14902,39255,1
14902,40528,1
14902,38003,1
14903,38294,1
14903,39607,1
14903,39331,1
14903,38835,1
14903,39296,1
14903,39016,1
14904,43538,1
14904,42453,1
14904,43095,1
14904,42918,1
14904,43844,1
14905,43396,1
14905,42256,1
14905,43796,1
14905,44471,1
14905,37593,1
14905,40624,1
14905,38143,1
14905,39182,1
14906,37511,-1
14906,37256,1
14906,34655,1
14906,36864,-1
14906,36638,1
14906,36676,1
14906,36500,-1
14906,37082,1
14906,37102,1
14906,34861,1
14906,36868,-1
14906,36558,1
14906,36534,-1
14906,37386,-1
14907,37818,1
14907,37637,1
14907,39982,1
14907,36729,1
14907,38323,1
14908,40659,1
14908,41172,-1
14908,39746,-1
14908,39937,-1
14908,41027,-1
14908,41659,-1
14908,39871,-1
14908,40215,-1
14908,39395,-1
14908,40881,-1
14908,40388,-1
14908,40208,1
14908,39875,-1
14908,40006,0
14909,36007,1
14909,37114,1
14909,42331,1
14909,44489,1
14909,37583,1
14909,37924,1
14909,40026,1
14910,35528,1
14910,39692,1
14910,43400,1
14910,35739,1
14910,36184,1
14911,37626,1
14911,40894,1
14911,35255,1
14911,34773,1
14911,39807,1
14911,36078,1
14911,40329,1
14912,42916,1
14912,35608,1
14912,36301,1
14912,36320,1
14912,35563,1
14912,38110,0
14913,44832,1
14913,42885,1
14913,43824,1
14913,44694,1
14913,44092,-1
14913,44608,1
14913,44411,0
14913,44079,1
14914,38802,1
14914,39219,1
14914,40216,1
14914,38953,1
14914,39458,1
14915,44027,1
14915,43785,0
14915,42342,1
14915,42840,1
14915,41693,1
14916,39333,1
14916,39363,1
14916,41197,1
14916,42543,-1
14916,42324,0
14916,40159,-1
14916,44355,0
14916,42017,1
14916,41116,0
14917,39708,1
14917,40268,1
14917,38580,1
14917,42316,1
14917,40184,1
14917,40895,1
14917,40618,1
14918,39003,0
14918,38133,0
14918,40046,-1
14918,38122,1
14918,37574,1
14919,42643,1
14919,40602,1
14919,40954,0
14919,42305,1
14919,41921,1
14919,40890,0
14919,41892,1
14919,42377,-1
14919,41624,1
14920,43704,1
14920,44298,1
14920,43413,1
14920,42942,1
14920,43979,1
14921,44356,1
14921,41134,1
14921,41759,1
14921,43564,1
14921,43880,1
14921,42887,1
14921,41097,1
14921,43398,1
14922,35656,1
14922,35176,-1
14922,35281,1
14922,35590,-1
14922,34890,0
14922,35709,1
14923,39792,-1
14923,43547,-1
14923,43627,0
14923,40881,1
14923,42984,1
14924,36902,1
14924,36024,1
14924,35970,1
14924,34738,1
14924,34689,1
14924,36635,1
14925,37598,1
14925,38945,1
14925,42092,1
14925,43112,1
14925,42454,1
14925,36239,1
14925,42861,1
14925,37574,1
14925,36795,1
14925,38039,1
14925,41100,1
14925,40876,1
14925,42610,1
14925,41649,1
14925,36205,1
14926,36702,1
14926,36373,1
14926,36159,1
14926,36130,1
14926,35644,1
14926,36261,1
14927,38339,1
14927,42066,-1
14927,41224,1
14927,44167,1
14927,42371,1
14927,41768,1
14927,42904,1
14927,40818,1
14928,38098,1
14928,34413,1
14928,36903,0
14928,42389,1
14928,39322,1
14929,40418,1
14929,38153,1
14929,39376,1
14929,38845,1
14929,39583,1
14929,41259,1
14930,41598,1
14930,42059,1
14930,40353,1
14930,40758,0
14930,41555,1
14930,40674,0
14931,40105,1
14931,41125,1
14931,40876,1
14931,41004,1
14931,38935,1
14931,39399,1
14931,39835,0
14931,40064,1
14932,37506,0
14932,36764,1
14932,37386,1
14932,40945,1
14932,37382,1
14932,37522,1
14932,43721,1
14933,36648,-1
14933,35468,1
14933,36844,1
14933,36896,1
14933,36781,1
14933,36100,1
14934,37882,0
14934,39444,1
14934,38078,-1
14934,38107,1
14934,37731,0
14935,43851,1
14935,44356,1
14935,44741,-1
14935,44106,1
14935,44433,1
14936,34337,1
14936,35128,-1
14936,34452,1
14936,34417,1
14936,35822,-1
14936,35734,1
14936,37024,1
14936,34641,1
14936,34877,1
14936,36047,1
14936,36227,1
14937,40456,1
14937,43407,1
14937,41437,1
14937,38153,1
